iris,com,libcom,taux_pauvrete,revenu_median,annee
060883301,06088,Nice,38.281970843329,15457.5,2012
060883401,06088,Nice,15.2624443153206,20810.625,2012
060883402,06088,Nice,14.8530762167126,18223.72909699,2012
060883403,06088,Nice,22.2222222222222,16781.3333333333,2012
060883501,06088,Nice,10.0608596424496,26040.9523809524,2012
060883601,06088,Nice,9.02006300779307,23199.3333333333,2012
060883602,06088,Nice,9.49177877428999,22823.3333333333,2012
060883701,06088,Nice,6.68744318919621,25546.5,2012
060883801,06088,Nice,,30964.6666666667,2012
061040101,06104,Roquebrune-Cap-Martin,14.5180296959698,19215.3333333333,2012
061040102,06104,Roquebrune-Cap-Martin,11.822125813449,22012.8571428571,2012
061040103,06104,Roquebrune-Cap-Martin,12.4864081188837,22875.6666666667,2012
061040104,06104,Roquebrune-Cap-Martin,9.97448387845048,24452.7777777778,2012
061040105,06104,Roquebrune-Cap-Martin,11.9668425018839,21656.6666666667,2012
061230102,06123,Saint-Laurent-du-Var,14.7961420429636,19975.3333333333,2012
061230103,06123,Saint-Laurent-du-Var,10.6264501160093,20958.6666666667,2012
061230104,06123,Saint-Laurent-du-Var,9.64525407478428,22253.0434782609,2012
061230105,06123,Saint-Laurent-du-Var,18.5770750988142,17669.5652173913,2012
061230106,06123,Saint-Laurent-du-Var,8.88505085396277,22641.6666666667,2012
061230107,06123,Saint-Laurent-du-Var,17.1125694093892,18401.6,2012
061230108,06123,Saint-Laurent-du-Var,,22409.0,2012
061230109,06123,Saint-Laurent-du-Var,8.33149981664833,20916.1538461538,2012
061230110,06123,Saint-Laurent-du-Var,7.91184398287617,23330.9523809524,2012
061230111,06123,Saint-Laurent-du-Var,6.28250175685172,25930.0,2012
061490101,06149,La Trinité,11.5633912367125,18950.5555555556,2012
061490102,06149,La Trinité,13.3821690191174,19642.5,2012
061490103,06149,La Trinité,10.5556847244827,20338.6666666667,2012
061490104,06149,La Trinité,14.0527182866557,20097.2222222222,2012
061520101,06152,Valbonne,13.1694102938112,24074.4444444444,2012
061520102,06152,Valbonne,,28670.3333333333,2012
061520103,06152,Valbonne,13.485657518937,19687.3333333333,2012
061520104,06152,Valbonne,,27546.0869565217,2012
061550101,06155,Vallauris,8.28282828282828,23645.8823529412,2012
061550102,06155,Vallauris,44.0925700365408,12357.6,2012
061550103,06155,Vallauris,33.557220356497,14781.3333333333,2012
061550104,06155,Vallauris,22.0684884123141,16247.3333333333,2012
061550105,06155,Vallauris,20.5727554179567,17313.1666666667,2012
061550106,06155,Vallauris,11.7291563887518,20802.1739130435,2012
061550107,06155,Vallauris,13.1559359880908,21259.3333333333,2012
061550108,06155,Vallauris,17.0079321158458,18999.3333333333,2012
061550109,06155,Vallauris,17.1965606878624,19837.3333333333,2012
061550110,06155,Vallauris,15.5310087836039,18908.4615384615,2012
061570101,06157,Vence,33.2155477031802,15760.7173913043,2012
061570102,06157,Vence,24.3558850787766,17723.3333333333,2012
061570103,06157,Vence,9.41880341880342,22812.6,2012
061570104,06157,Vence,9.5227375056281,25474.7619047619,2012
061570105,06157,Vence,9.90965948575399,23756.8,2012
061570106,06157,Vence,15.4537671232877,20636.0,2012
061570107,06157,Vence,11.2322602976809,22463.3333333333,2012
061610102,06161,Villeneuve-Loubet,,23691.1111111111,2012
061610103,06161,Villeneuve-Loubet,,22315.2173913043,2012
061610104,06161,Villeneuve-Loubet,,21358.7878787879,2012
061610105,06161,Villeneuve-Loubet,13.8508371385084,20808.5,2012
061610106,06161,Villeneuve-Loubet,8.86998784933171,26585.7142857143,2012
061610107,06161,Villeneuve-Loubet,7.92323769713091,23658.5,2012
070100101,07010,Annonay,24.6570048309179,15748.0,2012
070100102,07010,Annonay,13.7148167817313,19030.0,2012
070100103,07010,Annonay,,19967.0,2012
070100201,07010,Annonay,18.6143187066975,16780.8,2012
070100202,07010,Annonay,,14391.4285714286,2012
070100203,07010,Annonay,13.9400921658986,18299.6,2012
070190101,07019,Aubenas,28.3740439180854,15957.0,2012
070190102,07019,Aubenas,17.2544447682891,16692.0,2012
070190103,07019,Aubenas,19.7336561743341,17624.2857142857,2012
070190104,07019,Aubenas,32.654619496055,14100.0,2012
070190105,07019,Aubenas,12.8272251308901,19812.0,2012
071020101,07102,Guilherand-Granges,7.32564679415073,20427.9166666667,2012
071020102,07102,Guilherand-Granges,,20198.5294117647,2012
071020103,07102,Guilherand-Granges,,21874.2857142857,2012
071020104,07102,Guilherand-Granges,9.56764754233109,20852.0,2012
073240101,07324,Tournon-sur-Rhône,,15770.6666666667,2012
073240102,07324,Tournon-sur-Rhône,11.1717447324541,19599.0,2012
073240103,07324,Tournon-sur-Rhône,,21430.8333333333,2012
073240104,07324,Tournon-sur-Rhône,17.3331282682252,18374.0,2012
081050101,08105,Charleville-Mézières,13.8507912584778,18640.0,2012
081050102,08105,Charleville-Mézières,39.0205782755926,13431.6666666667,2012
081050201,08105,Charleville-Mézières,12.6954921803128,20309.6428571429,2012
081050202,08105,Charleville-Mézières,19.1711305328447,17496.0,2012
081050301,08105,Charleville-Mézières,17.2020725388601,17983.9130434783,2012
081050302,08105,Charleville-Mézières,13.4751773049645,20191.3333333333,2012
081050401,08105,Charleville-Mézières,18.8822284908322,17775.0,2012
081050402,08105,Charleville-Mézières,18.3876500857633,19434.347826087,2012
081050501,08105,Charleville-Mézières,17.7759056444819,18441.0,2012
081050502,08105,Charleville-Mézières,27.2316194942221,15575.0,2012
081050601,08105,Charleville-Mézières,23.0532212885154,16356.6666666667,2012
081050602,08105,Charleville-Mézières,53.5830212234707,11465.2380952381,2012
081050701,08105,Charleville-Mézières,23.8774653797734,17477.5,2012
081050702,08105,Charleville-Mézières,32.0523042576941,14557.3333333333,2012
081050801,08105,Charleville-Mézières,48.8191751850546,12008.0,2012
081050802,08105,Charleville-Mézières,,10127.0,2012
081050803,08105,Charleville-Mézières,57.8827646544182,10973.5,2012
081050901,08105,Charleville-Mézières,26.1250304062272,15337.3333333333,2012
081050902,08105,Charleville-Mézières,31.1764705882353,14614.0,2012
081051001,08105,Charleville-Mézières,,20748.6956521739,2012
081051002,08105,Charleville-Mézières,11.3906359189378,21299.3333333333,2012
084090102,08409,Sedan,,12799.3939393939,2012
084090201,08409,Sedan,21.3655668082326,16680.0,2012
084090202,08409,Sedan,35.6493270280102,14251.3333333333,2012
084090301,08409,Sedan,32.700582131106,14223.3333333333,2012
084090302,08409,Sedan,37.4328169459374,13881.0,2012
084090303,08409,Sedan,30.8976377952756,14868.0,2012
084090401,08409,Sedan,21.4687939934303,17721.1111111111,2012
084090402,08409,Sedan,14.6530359355638,19300.6111111111,2012
084090501,08409,Sedan,37.6037531577048,13176.0,2012
084090502,08409,Sedan,56.6920152091255,11106.25,2012
092250101,09225,Pamiers,35.5975299673084,13685.0,2012
092250102,09225,Pamiers,23.2434821034026,16574.4444444444,2012
092250104,09225,Pamiers,14.2655081834714,18794.0,2012
092250105,09225,Pamiers,15.7450076804916,18832.6666666667,2012
092250106,09225,Pamiers,,14287.0,2012
092250107,09225,Pamiers,12.9857190302225,18675.7142857143,2012
100810101,10081,La Chapelle-Saint-Luc,34.2626262626263,14722.6470588235,2012
100810102,10081,La Chapelle-Saint-Luc,,18368.0,2012
100810103,10081,La Chapelle-Saint-Luc,10.402397260274,19654.5,2012
100810201,10081,La Chapelle-Saint-Luc,53.2968800257317,11598.0,2012
100810203,10081,La Chapelle-Saint-Luc,54.4241885282348,11477.5,2012
100810205,10081,La Chapelle-Saint-Luc,19.0929041697147,15542.6666666667,2012
103230101,10323,Romilly-sur-Seine,20.6131277035923,16854.4444444444,2012
103230102,10323,Romilly-sur-Seine,26.4293952875268,15729.3333333333,2012
103230104,10323,Romilly-sur-Seine,,13006.0,2012
103230201,10323,Romilly-sur-Seine,21.3780260707635,16856.7857142857,2012
103230202,10323,Romilly-sur-Seine,15.8640226628895,17632.0,2012
103330101,10333,Saint-André-les-Vergers,,22110.8333333333,2012
103330102,10333,Saint-André-les-Vergers,10.2502720348205,19535.5555555556,2012
103330103,10333,Saint-André-les-Vergers,,19664.0,2012
103330201,10333,Saint-André-les-Vergers,26.1149825783972,16436.0,2012
103330202,10333,Saint-André-les-Vergers,11.6671602013622,18670.0,2012
103620101,10362,Sainte-Savine,13.232421875,19543.3333333333,2012
103620102,10362,Sainte-Savine,13.09963099631,18648.2608695652,2012
103620103,10362,Sainte-Savine,,19477.6,2012
103620104,10362,Sainte-Savine,,17936.0,2012
103620105,10362,Sainte-Savine,10.6188627540534,19039.0476190476,2012
103870101,10387,Troyes,22.6794900469694,17594.0,2012
103870201,10387,Troyes,,24011.0,2012
103870202,10387,Troyes,20.4052098408104,17211.0,2012
103870203,10387,Troyes,12.1876593574707,19049.0,2012
103870204,10387,Troyes,19.8680351906158,17530.0,2012
103870301,10387,Troyes,29.842588543944,14958.0,2012
103870302,10387,Troyes,25.7130693912303,16038.0,2012
103870401,10387,Troyes,22.4900823924321,16571.3043478261,2012
103870501,10387,Troyes,21.628937007874,16831.5384615385,2012
103870601,10387,Troyes,19.8336532309661,16105.0,2012
103870602,10387,Troyes,,13304.4897959184,2012
103870603,10387,Troyes,15.6734050932003,17417.3333333333,2012
103870701,10387,Troyes,,12652.7777777778,2012
103870702,10387,Troyes,14.5330995177554,18782.6666666667,2012
103870801,10387,Troyes,37.3270067220245,14551.6666666667,2012
103870802,10387,Troyes,11.8819570282164,19011.1111111111,2012
103870901,10387,Troyes,9.60161145926589,19574.5128205128,2012
103870902,10387,Troyes,34.6413243408952,14903.0,2012
103871001,10387,Troyes,49.1994177583697,11952.0833333333,2012
103871002,10387,Troyes,27.4799902983265,15986.0,2012
103871003,10387,Troyes,49.5901639344262,11902.0,2012
103871004,10387,Troyes,17.2788411795137,17902.0,2012
103871101,10387,Troyes,20.4984598151778,18884.5,2012
103871102,10387,Troyes,19.2424661321537,18569.2307692308,2012
103871103,10387,Troyes,16.158781074579,17816.6666666667,2012
103871104,10387,Troyes,32.4987605354487,13993.8461538462,2012
110690101,11069,Carcassonne,26.1656609983544,16097.6666666667,2012
110690102,11069,Carcassonne,40.4800518975024,13188.0,2012
110690103,11069,Carcassonne,36.0079954311822,13722.3333333333,2012
110690201,11069,Carcassonne,21.0511282490717,17902.0,2012
110690202,11069,Carcassonne,28.0701754385965,15793.9285714286,2012
110690203,11069,Carcassonne,25.7300042319086,16594.0,2012
110690301,11069,Carcassonne,39.0542657741062,13986.8,2012
110690302,11069,Carcassonne,26.7332820906995,16400.0,2012
110690401,11069,Carcassonne,30.3257497414685,15210.5039787798,2012
110690402,11069,Carcassonne,23.9281129653402,16240.0,2012
110690403,11069,Carcassonne,26.4717348927875,16416.0,2012
110690404,11069,Carcassonne,18.4404798523531,19012.2222222222,2012
110690501,11069,Carcassonne,13.4113584036838,19659.0,2012
110690702,11069,Carcassonne,22.9669513553658,16797.6666666667,2012
110690703,11069,Carcassonne,11.8942731277533,20807.3333333333,2012
110690901,11069,Carcassonne,14.606072633459,17831.3333333333,2012
110690902,11069,Carcassonne,48.7967914438503,12086.0,2012
110690903,11069,Carcassonne,16.1167512690355,19209.3333333333,2012
110690904,11069,Carcassonne,20.2794697241132,17418.0,2012
110760102,11076,Castelnaudary,19.0107419435423,17176.0,2012
110760104,11076,Castelnaudary,26.1480954076184,15578.0,2012
110760105,11076,Castelnaudary,17.4855981023382,17265.0,2012
110760106,11076,Castelnaudary,25.1494023904382,16322.6666666667,2012
110760107,11076,Castelnaudary,12.6693980460132,19798.5714285714,2012
112620101,11262,Narbonne,43.0119926199262,12907.8769230769,2012
112620102,11262,Narbonne,39.1281649699817,13436.0714285714,2012
112620103,11262,Narbonne,18.3259039128281,19121.3333333333,2012
112620104,11262,Narbonne,12.9479072568503,22160.0,2012
112620201,11262,Narbonne,31.8883610451306,14337.5,2012
112620202,11262,Narbonne,21.8473451327434,17079.0,2012
112620203,11262,Narbonne,,19533.9130434783,2012
112620206,11262,Narbonne,13.0268199233716,20210.6666666667,2012
112620301,11262,Narbonne,28.2476390346275,16114.0,2012
112620302,11262,Narbonne,25.6272906681703,15606.6666666667,2012
112620303,11262,Narbonne,,13158.0,2012
112620304,11262,Narbonne,16.9225689285125,18717.0,2012
112620305,11262,Narbonne,16.7947623114147,19058.6666666667,2012
112620401,11262,Narbonne,20.5651930609961,17282.7391304348,2012
112620402,11262,Narbonne,15.5417636410654,18418.0,2012
112620403,11262,Narbonne,,20797.1428571429,2012
112620501,11262,Narbonne,24.8103399831413,16758.5,2012
112620502,11262,Narbonne,23.6096537250787,16242.6666666667,2012
112620503,11262,Narbonne,54.9685534591195,11128.0,2012
112620504,11262,Narbonne,23.7585943468296,16029.0909090909,2012
112620505,11262,Narbonne,24.3922767050979,15950.0,2012
112620601,11262,Narbonne,15.7198014340871,19903.1034482759,2012
121450101,12145,Millau,33.1697742885182,14196.0,2012
121450102,12145,Millau,24.69723183391,15635.5555555556,2012
121450103,12145,Millau,14.378554021121,17458.2608695652,2012
121450104,12145,Millau,19.3765586034913,16526.0,2012
121450106,12145,Millau,18.4599429608504,17807.2,2012
121450107,12145,Millau,12.3514003626839,19851.3043478261,2012
121450108,12145,Millau,6.89007203257125,20628.4,2012
121450109,12145,Millau,8.29795445773833,19970.5,2012
121450110,12145,Millau,,19716.6666666667,2012
121760101,12176,Onet-le-Château,11.2908496732026,18843.0,2012
121760102,12176,Onet-le-Château,33.3445945945946,13974.7619047619,2012
121760103,12176,Onet-le-Château,,22443.6666666667,2012
121760201,12176,Onet-le-Château,18.9641434262948,18583.0434782609,2012
121760301,12176,Onet-le-Château,,23852.0,2012
122020101,12202,Rodez,18.7156839341132,18620.0,2012
122020201,12202,Rodez,13.1652661064426,20157.6666666667,2012
122020202,12202,Rodez,20.5700123915737,16773.3333333333,2012
122020301,12202,Rodez,14.4704648724222,19038.8888888889,2012
122020302,12202,Rodez,,22227.7222222222,2012
122020303,12202,Rodez,12.0181405895692,21255.3846153846,2012
122020401,12202,Rodez,,21092.5925925926,2012
122020402,12202,Rodez,15.0100066711141,18811.3333333333,2012
122020403,12202,Rodez,15.8554942298043,18894.6666666667,2012
122020501,12202,Rodez,18.2690462483209,18162.0,2012
122020502,12202,Rodez,,22610.0,2012
123000101,12300,Villefranche-de-Rouergue,44.4932308818149,12423.0,2012
123000102,12300,Villefranche-de-Rouergue,13.3839582344566,19100.3333333333,2012
123000103,12300,Villefranche-de-Rouergue,23.555230431602,16243.0,2012
123000104,12300,Villefranche-de-Rouergue,11.4597544338336,20118.5,2012
123000105,12300,Villefranche-de-Rouergue,15.2064732142857,18321.0,2012
123000106,12300,Villefranche-de-Rouergue,8.54037267080745,20423.0476190476,2012
130010101,13001,Aix-en-Provence,15.2846876727474,23058.3870967742,2012
130010102,13001,Aix-en-Provence,25.5879059350504,17471.8333333333,2012
130010103,13001,Aix-en-Provence,16.8498168498169,20824.5,2012
130010104,13001,Aix-en-Provence,23.4962406015038,19287.0,2012
130010105,13001,Aix-en-Provence,24.4599939154244,17705.7142857143,2012
130010202,13001,Aix-en-Provence,15.179796870711,23988.6764705882,2012
130010203,13001,Aix-en-Provence,10.4696875646596,25277.6923076923,2012
130010204,13001,Aix-en-Provence,,28148.6666666667,2012
130010205,13001,Aix-en-Provence,23.4298440979955,18382.6666666667,2012
130010206,13001,Aix-en-Provence,13.1357254290172,24063.1666666667,2012
130010301,13001,Aix-en-Provence,13.8119391338275,22224.6666666667,2012
130010302,13001,Aix-en-Provence,17.4521354933726,20865.3333333333,2012
130010303,13001,Aix-en-Provence,,25216.6666666667,2012
130010304,13001,Aix-en-Provence,11.0946196660482,20917.0,2012
130010305,13001,Aix-en-Provence,,24113.8,2012
130010306,13001,Aix-en-Provence,25.9792977471078,17630.0,2012
130010307,13001,Aix-en-Provence,9.62305986696231,22280.7222222222,2012
130010401,13001,Aix-en-Provence,,29146.0,2012
130010402,13001,Aix-en-Provence,9.55162019593067,23387.3333333333,2012
130010403,13001,Aix-en-Provence,21.6832261835184,17925.3333333333,2012
130010404,13001,Aix-en-Provence,10.3934669636229,28604.6666666667,2012
130010501,13001,Aix-en-Provence,,13608.0,2012
130010502,13001,Aix-en-Provence,,21942.7777777778,2012
130010503,13001,Aix-en-Provence,,26333.3333333333,2012
130010504,13001,Aix-en-Provence,15.1564828614009,21692.6666666667,2012
130010505,13001,Aix-en-Provence,,26519.4315789474,2012
130010506,13001,Aix-en-Provence,,26468.0,2012
130010601,13001,Aix-en-Provence,28.455490743089,15101.5384615385,2012
130010602,13001,Aix-en-Provence,34.3059721843469,13846.6666666667,2012
130010603,13001,Aix-en-Provence,28.8796861377507,15561.25,2012
130010604,13001,Aix-en-Provence,18.3088051883263,16640.0,2012
130010605,13001,Aix-en-Provence,11.3458343223356,22893.0434782609,2012
130010606,13001,Aix-en-Provence,31.2461758107281,14810.0,2012
130010701,13001,Aix-en-Provence,20.3805496828753,17660.0,2012
130010702,13001,Aix-en-Provence,9.45888368129527,21153.5,2012
130010703,13001,Aix-en-Provence,20.7285546415981,16246.6666666667,2012
130010704,13001,Aix-en-Provence,30.1784094345328,14231.5,2012
130010705,13001,Aix-en-Provence,35.0201998724219,13656.25,2012
130010706,13001,Aix-en-Provence,32.3834196891192,13985.2380952381,2012
130010707,13001,Aix-en-Provence,7.75034293552812,27066.0,2012
130010709,13001,Aix-en-Provence,8.0,23719.6428571429,2012
130010710,13001,Aix-en-Provence,,29213.0,2012
130010711,13001,Aix-en-Provence,8.653683319221,23484.5,2012
130010801,13001,Aix-en-Provence,7.16060207511325,27480.0,2012
130010802,13001,Aix-en-Provence,8.40875431956558,26676.5,2012
130010803,13001,Aix-en-Provence,5.14622534572659,27654.7619047619,2012
130010804,13001,Aix-en-Provence,7.04051383399209,29424.1428571429,2012
130010901,13001,Aix-en-Provence,15.2874493927126,20901.6,2012
130010902,13001,Aix-en-Provence,,27725.6,2012
130010903,13001,Aix-en-Provence,6.68533034714446,24799.1,2012
130010905,13001,Aix-en-Provence,8.89370932754881,21129.375,2012
130010907,13001,Aix-en-Provence,8.16788807461692,24289.3333333333,2012
130010908,13001,Aix-en-Provence,7.95614722004699,22527.0,2012
130020101,13002,Allauch,7.04689789936493,24482.0,2012
130020102,13002,Allauch,,24772.0,2012
130020103,13002,Allauch,9.80842911877395,21109.2,2012
130020104,13002,Allauch,,25272.5,2012
130020105,13002,Allauch,6.74685469376469,22814.7619047619,2012
130020106,13002,Allauch,,25658.0,2012
130040101,13004,Arles,31.2833128331283,15663.0,2012
130040102,13004,Arles,25.6351698544105,17199.3333333333,2012
